ts,open_interest,oi_volume,datetime_utc
1783669200000,1471713307.7471,8862031.688,2026-07-10 07:40:00+00:00
1783669500000,1471652323.4969,4247320.7925,2026-07-10 07:45:00+00:00
1783669800000,1471626786.2305,8178026.1121,2026-07-10 07:50:00+00:00
1783670100000,1472351849.741,6131298.7952,2026-07-10 07:55:00+00:00
1783670400000,1472351849.741,10794670.3754,2026-07-10 08:00:00+00:00
1783670700000,1472336724.651,7282732.6573,2026-07-10 08:05:00+00:00
1783671000000,1472796533.6315,7133614.0089,2026-07-10 08:10:00+00:00
1783671300000,1473748352.2281,7275418.3677,2026-07-10 08:15:00+00:00
1783671600000,1461384676.4189,176869702.8248,2026-07-10 08:20:00+00:00
1783671900000,1464865375.0858,38526232.745,2026-07-10 08:25:00+00:00
1783672200000,1467430181.3376,22309271.5047,2026-07-10 08:30:00+00:00
1783672500000,1470748540.0315,41181586.508,2026-07-10 08:35:00+00:00
1783672800000,1477657159.8579,43198674.1356,2026-07-10 08:40:00+00:00
1783673100000,1480539557.9523,12191921.2322,2026-07-10 08:45:00+00:00
1783673400000,1480320388.0987,13039516.5171,2026-07-10 08:50:00+00:00
1783673700000,1481120175.7673,17328819.1676,2026-07-10 08:55:00+00:00
1783674000000,1482412477.1127,7006299.3185,2026-07-10 09:00:00+00:00
1783674300000,1480749432.029,20367570.5467,2026-07-10 09:05:00+00:00
1783674600000,1481762380.5977,6946385.8911,2026-07-10 09:10:00+00:00
1783674900000,1480907060.405,16659279.3838,2026-07-10 09:15:00+00:00
1783675200000,1484059859.7523,16734216.971,2026-07-10 09:20:00+00:00
1783675500000,1483368526.7249,18326782.0842,2026-07-10 09:25:00+00:00
1783675800000,1488447999.1753,22272070.65,2026-07-10 09:30:00+00:00
1783676100000,1488798214.965,88652051.7453,2026-07-10 09:35:00+00:00
1783676400000,1488753105.284,40662672.6904,2026-07-10 09:40:00+00:00
1783676700000,1490276703.6628,15680570.3576,2026-07-10 09:45:00+00:00
1783677000000,1490624883.8625,29620544.4994,2026-07-10 09:50:00+00:00
1783677300000,1490753576.2862,14145108.4782,2026-07-10 09:55:00+00:00
1783677600000,1491948780.5209,7391568.042,2026-07-10 10:00:00+00:00
1783677900000,1490101664.1446,29867416.9811,2026-07-10 10:05:00+00:00
1783678200000,1491050804.7797,10697000.3462,2026-07-10 10:10:00+00:00
1783678500000,1491795383.6388,7227049.9555,2026-07-10 10:15:00+00:00
1783678800000,1493312560.6759,8892214.3045,2026-07-10 10:20:00+00:00
1783679100000,1486644653.0601,95981502.3859,2026-07-10 10:25:00+00:00
