tradeId,ts,px,sz,side,datetime_utc
2779363682,1783784230849,64386.6,8.52,buy,2026-07-11 15:37:10.849000+00:00
2779363667,1783784230849,64385.7,0.08,buy,2026-07-11 15:37:10.849000+00:00
2779363668,1783784230849,64385.7,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363669,1783784230849,64385.7,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363670,1783784230849,64385.9,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363671,1783784230849,64386.0,0.03,buy,2026-07-11 15:37:10.849000+00:00
2779363672,1783784230849,64386.0,1.24,buy,2026-07-11 15:37:10.849000+00:00
2779363673,1783784230849,64386.0,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363674,1783784230849,64386.0,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363675,1783784230849,64386.4,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363676,1783784230849,64386.4,6.21,buy,2026-07-11 15:37:10.849000+00:00
2779363677,1783784230849,64386.5,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363678,1783784230849,64386.5,6.23,buy,2026-07-11 15:37:10.849000+00:00
2779363679,1783784230849,64386.5,0.65,buy,2026-07-11 15:37:10.849000+00:00
2779363680,1783784230849,64386.6,0.22,buy,2026-07-11 15:37:10.849000+00:00
2779363681,1783784230849,64386.6,1.25,buy,2026-07-11 15:37:10.849000+00:00
2779363666,1783784230849,64385.7,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363651,1783784230849,64385.0,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363652,1783784230849,64385.3,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363653,1783784230849,64385.5,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363654,1783784230849,64385.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363655,1783784230849,64385.6,1.51,buy,2026-07-11 15:37:10.849000+00:00
2779363656,1783784230849,64385.7,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363657,1783784230849,64385.7,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363658,1783784230849,64385.7,0.09,buy,2026-07-11 15:37:10.849000+00:00
2779363659,1783784230849,64385.7,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363660,1783784230849,64385.7,0.08,buy,2026-07-11 15:37:10.849000+00:00
2779363661,1783784230849,64385.7,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363662,1783784230849,64385.7,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363663,1783784230849,64385.7,0.09,buy,2026-07-11 15:37:10.849000+00:00
2779363664,1783784230849,64385.7,0.68,buy,2026-07-11 15:37:10.849000+00:00
2779363665,1783784230849,64385.7,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363649,1783784230849,64384.9,0.4,buy,2026-07-11 15:37:10.849000+00:00
2779363648,1783784230849,64384.8,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363647,1783784230849,64384.8,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363646,1783784230849,64384.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363645,1783784230849,64384.4,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363644,1783784230849,64384.3,2.42,buy,2026-07-11 15:37:10.849000+00:00
2779363643,1783784230849,64384.2,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363642,1783784230849,64384.2,3.0,buy,2026-07-11 15:37:10.849000+00:00
2779363641,1783784230849,64384.1,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363640,1783784230849,64384.0,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363639,1783784230849,64384.0,8.26,buy,2026-07-11 15:37:10.849000+00:00
2779363638,1783784230849,64383.9,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363637,1783784230849,64383.9,0.74,buy,2026-07-11 15:37:10.849000+00:00
2779363636,1783784230849,64383.9,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363635,1783784230849,64383.8,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363650,1783784230849,64384.9,0.74,buy,2026-07-11 15:37:10.849000+00:00
2779363634,1783784230849,64383.8,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363619,1783784230849,64383.6,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363620,1783784230849,64383.6,0.08,buy,2026-07-11 15:37:10.849000+00:00
2779363621,1783784230849,64383.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363622,1783784230849,64383.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363623,1783784230849,64383.6,0.09,buy,2026-07-11 15:37:10.849000+00:00
2779363624,1783784230849,64383.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363625,1783784230849,64383.6,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363626,1783784230849,64383.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363627,1783784230849,64383.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363628,1783784230849,64383.6,0.08,buy,2026-07-11 15:37:10.849000+00:00
2779363629,1783784230849,64383.6,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363630,1783784230849,64383.6,0.09,buy,2026-07-11 15:37:10.849000+00:00
2779363631,1783784230849,64383.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363632,1783784230849,64383.6,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363633,1783784230849,64383.6,1.74,buy,2026-07-11 15:37:10.849000+00:00
2779363601,1783784230849,64382.1,0.02,buy,2026-07-11 15:37:10.849000+00:00
2779363600,1783784230849,64381.1,0.08,buy,2026-07-11 15:37:10.849000+00:00
2779363599,1783784230849,64381.1,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363598,1783784230849,64381.1,0.02,buy,2026-07-11 15:37:10.849000+00:00
2779363613,1783784230849,64383.5,0.74,buy,2026-07-11 15:37:10.849000+00:00
2779363612,1783784230849,64383.5,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363611,1783784230849,64383.5,0.22,buy,2026-07-11 15:37:10.849000+00:00
2779363610,1783784230849,64383.5,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363609,1783784230849,64383.5,0.02,buy,2026-07-11 15:37:10.849000+00:00
2779363608,1783784230849,64383.5,0.18,buy,2026-07-11 15:37:10.849000+00:00
2779363607,1783784230849,64383.4,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363606,1783784230849,64383.3,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363605,1783784230849,64382.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363604,1783784230849,64382.4,7.77,buy,2026-07-11 15:37:10.849000+00:00
2779363603,1783784230849,64382.3,0.02,buy,2026-07-11 15:37:10.849000+00:00
2779363618,1783784230849,64383.6,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363617,1783784230849,64383.6,0.09,buy,2026-07-11 15:37:10.849000+00:00
2779363616,1783784230849,64383.6,0.04,buy,2026-07-11 15:37:10.849000+00:00
2779363615,1783784230849,64383.5,0.01,buy,2026-07-11 15:37:10.849000+00:00
2779363614,1783784230849,64383.5,0.02,buy,2026-07-11 15:37:10.849000+00:00
2779363602,1783784230849,64382.2,1.64,buy,2026-07-11 15:37:10.849000+00:00
2779363684,1783784231262,64386.6,4.65,buy,2026-07-11 15:37:11.262000+00:00
2779363683,1783784231262,64386.6,0.02,buy,2026-07-11 15:37:11.262000+00:00
2779363685,1783784231314,64386.6,0.07,buy,2026-07-11 15:37:11.314000+00:00
2779363686,1783784231487,64386.5,1.4,sell,2026-07-11 15:37:11.487000+00:00
2779363687,1783784231551,64386.6,26.54,buy,2026-07-11 15:37:11.551000+00:00
2779363689,1783784231808,64386.6,0.09,buy,2026-07-11 15:37:11.808000+00:00
2779363688,1783784231808,64386.6,0.01,buy,2026-07-11 15:37:11.808000+00:00
2779363690,1783784232251,64386.5,63.82,sell,2026-07-11 15:37:12.251000+00:00
2779363691,1783784232397,64386.6,0.2,buy,2026-07-11 15:37:12.397000+00:00
2779363692,1783784232440,64386.6,0.01,buy,2026-07-11 15:37:12.440000+00:00
2779363693,1783784233008,64386.6,0.07,buy,2026-07-11 15:37:13.008000+00:00
2779363694,1783784233192,64386.5,6.67,sell,2026-07-11 15:37:13.192000+00:00
2779363695,1783784233192,64386.5,2.32,sell,2026-07-11 15:37:13.192000+00:00
2779363696,1783784233192,64386.5,0.01,sell,2026-07-11 15:37:13.192000+00:00
2779363697,1783784233192,64386.5,30.13,sell,2026-07-11 15:37:13.192000+00:00
2779417787,1783784421525,64099.9,22.87,sell,2026-07-11 15:40:21.525000+00:00
2779417788,1783784421616,64099.9,8.66,sell,2026-07-11 15:40:21.616000+00:00
2779417789,1783784422030,64100.0,0.33,buy,2026-07-11 15:40:22.030000+00:00
2779417790,1783784422110,64100.0,0.16,buy,2026-07-11 15:40:22.110000+00:00
2779417795,1783784422265,64099.9,4.57,sell,2026-07-11 15:40:22.265000+00:00
2779417793,1783784422265,64099.9,0.01,sell,2026-07-11 15:40:22.265000+00:00
2779417792,1783784422265,64099.9,0.01,sell,2026-07-11 15:40:22.265000+00:00
2779417791,1783784422265,64099.9,0.02,sell,2026-07-11 15:40:22.265000+00:00
2779417794,1783784422265,64099.9,0.01,sell,2026-07-11 15:40:22.265000+00:00
2779417796,1783784422650,64100.0,0.05,buy,2026-07-11 15:40:22.650000+00:00
2779417797,1783784422922,64100.0,20.94,buy,2026-07-11 15:40:22.922000+00:00
2779417798,1783784422975,64099.9,0.43,sell,2026-07-11 15:40:22.975000+00:00
2779417799,1783784423134,64100.0,2.01,buy,2026-07-11 15:40:23.134000+00:00
2779417800,1783784423155,64100.0,3.12,buy,2026-07-11 15:40:23.155000+00:00
2779417801,1783784423157,64099.9,0.01,sell,2026-07-11 15:40:23.157000+00:00
2779417802,1783784423197,64100.0,0.09,buy,2026-07-11 15:40:23.197000+00:00
2779417803,1783784423556,64099.9,8.13,sell,2026-07-11 15:40:23.556000+00:00
2779417804,1783784423658,64099.9,0.3,sell,2026-07-11 15:40:23.658000+00:00
2779417805,1783784423931,64100.0,14.91,buy,2026-07-11 15:40:23.931000+00:00
2779417807,1783784423931,64100.0,45.58,buy,2026-07-11 15:40:23.931000+00:00
2779417806,1783784423931,64100.0,5.55,buy,2026-07-11 15:40:23.931000+00:00
2779417808,1783784424361,64100.0,0.92,buy,2026-07-11 15:40:24.361000+00:00
2779417809,1783784424405,64100.0,0.46,buy,2026-07-11 15:40:24.405000+00:00
2779417810,1783784424534,64100.0,1.0,buy,2026-07-11 15:40:24.534000+00:00
2779417811,1783784424584,64100.0,1.59,buy,2026-07-11 15:40:24.584000+00:00
2779417812,1783784424746,64099.9,0.08,sell,2026-07-11 15:40:24.746000+00:00
2779417813,1783784424831,64100.0,0.45,buy,2026-07-11 15:40:24.831000+00:00
2779417820,1783784424831,64100.0,0.01,buy,2026-07-11 15:40:24.831000+00:00
2779417814,1783784424831,64100.0,0.01,buy,2026-07-11 15:40:24.831000+00:00
2779417819,1783784424831,64100.0,0.01,buy,2026-07-11 15:40:24.831000+00:00
2779417821,1783784424831,64100.0,3.28,buy,2026-07-11 15:40:24.831000+00:00
2779417816,1783784424831,64100.0,0.01,buy,2026-07-11 15:40:24.831000+00:00
2779417818,1783784424831,64100.0,0.01,buy,2026-07-11 15:40:24.831000+00:00
2779417815,1783784424831,64100.0,0.01,buy,2026-07-11 15:40:24.831000+00:00
2779417817,1783784424831,64100.0,0.01,buy,2026-07-11 15:40:24.831000+00:00
2779417828,1783784424848,64100.0,4.2,buy,2026-07-11 15:40:24.848000+00:00
2779417823,1783784424848,64100.0,0.01,buy,2026-07-11 15:40:24.848000+00:00
2779417827,1783784424848,64100.0,0.01,buy,2026-07-11 15:40:24.848000+00:00
2779417826,1783784424848,64100.0,0.01,buy,2026-07-11 15:40:24.848000+00:00
2779417825,1783784424848,64100.0,5.19,buy,2026-07-11 15:40:24.848000+00:00
2779417822,1783784424848,64100.0,12.32,buy,2026-07-11 15:40:24.848000+00:00
2779417824,1783784424848,64100.0,0.03,buy,2026-07-11 15:40:24.848000+00:00
2779417829,1783784424950,64100.0,2.0,buy,2026-07-11 15:40:24.950000+00:00
2779417830,1783784424982,64100.0,0.24,buy,2026-07-11 15:40:24.982000+00:00
2779417831,1783784425065,64100.0,0.01,buy,2026-07-11 15:40:25.065000+00:00
2779417832,1783784425232,64100.0,0.2,buy,2026-07-11 15:40:25.232000+00:00
2779417839,1783784425258,64100.0,0.01,buy,2026-07-11 15:40:25.258000+00:00
2779417840,1783784425258,64100.0,0.01,buy,2026-07-11 15:40:25.258000+00:00
2779417835,1783784425258,64100.0,0.01,buy,2026-07-11 15:40:25.258000+00:00
2779417836,1783784425258,64100.0,0.01,buy,2026-07-11 15:40:25.258000+00:00
2779417838,1783784425258,64100.0,0.04,buy,2026-07-11 15:40:25.258000+00:00
2779417837,1783784425258,64100.0,34.4,buy,2026-07-11 15:40:25.258000+00:00
2779417841,1783784425258,64100.0,0.14,buy,2026-07-11 15:40:25.258000+00:00
2779417842,1783784425258,64100.0,6.23,buy,2026-07-11 15:40:25.258000+00:00
2779417834,1783784425258,64100.0,7.8,buy,2026-07-11 15:40:25.258000+00:00
2779417833,1783784425258,64100.0,1.35,buy,2026-07-11 15:40:25.258000+00:00
2779417843,1783784425761,64100.0,0.01,buy,2026-07-11 15:40:25.761000+00:00
2779417844,1783784425773,64100.0,15.12,buy,2026-07-11 15:40:25.773000+00:00
2779417846,1783784425773,64100.0,0.01,buy,2026-07-11 15:40:25.773000+00:00
2779417845,1783784425773,64100.0,40.44,buy,2026-07-11 15:40:25.773000+00:00
2779417850,1783784425773,64100.0,5.56,buy,2026-07-11 15:40:25.773000+00:00
2779417849,1783784425773,64100.0,26.03,buy,2026-07-11 15:40:25.773000+00:00
2779417848,1783784425773,64100.0,64.52,buy,2026-07-11 15:40:25.773000+00:00
2779417847,1783784425773,64100.0,48.32,buy,2026-07-11 15:40:25.773000+00:00
2779417851,1783784425774,64100.0,50.0,buy,2026-07-11 15:40:25.774000+00:00
2779417852,1783784425776,64100.0,0.94,buy,2026-07-11 15:40:25.776000+00:00
2779417853,1783784425783,64099.9,0.13,sell,2026-07-11 15:40:25.783000+00:00
2779417862,1783784425809,64099.9,2.49,sell,2026-07-11 15:40:25.809000+00:00
2779417858,1783784425809,64099.9,0.01,sell,2026-07-11 15:40:25.809000+00:00
2779417857,1783784425809,64099.9,0.01,sell,2026-07-11 15:40:25.809000+00:00
2779417856,1783784425809,64099.9,0.01,sell,2026-07-11 15:40:25.809000+00:00
2779417854,1783784425809,64099.9,4.94,sell,2026-07-11 15:40:25.809000+00:00
2779417863,1783784425809,64099.9,2.91,sell,2026-07-11 15:40:25.809000+00:00
2779417861,1783784425809,64099.9,0.4,sell,2026-07-11 15:40:25.809000+00:00
2779417860,1783784425809,64099.9,0.01,sell,2026-07-11 15:40:25.809000+00:00
2779417859,1783784425809,64099.9,0.01,sell,2026-07-11 15:40:25.809000+00:00
2779417855,1783784425809,64099.9,0.01,sell,2026-07-11 15:40:25.809000+00:00
2779417864,1783784425810,64099.9,5.4,sell,2026-07-11 15:40:25.810000+00:00
2779417866,1783784425813,64099.9,0.31,sell,2026-07-11 15:40:25.813000+00:00
2779417865,1783784425813,64099.9,0.31,sell,2026-07-11 15:40:25.813000+00:00
2779417867,1783784425836,64100.0,0.3,buy,2026-07-11 15:40:25.836000+00:00
2779417868,1783784425978,64100.0,7.8,buy,2026-07-11 15:40:25.978000+00:00
2779417870,1783784425980,64099.9,3.12,sell,2026-07-11 15:40:25.980000+00:00
2779417884,1783784425980,64097.7,2.0,sell,2026-07-11 15:40:25.980000+00:00
2779417875,1783784425980,64099.9,1.97,sell,2026-07-11 15:40:25.980000+00:00
2779417876,1783784425980,64099.9,0.01,sell,2026-07-11 15:40:25.980000+00:00
2779417877,1783784425980,64099.9,0.02,sell,2026-07-11 15:40:25.980000+00:00
2779417872,1783784425980,64099.9,0.01,sell,2026-07-11 15:40:25.980000+00:00
2779417882,1783784425980,64097.7,0.01,sell,2026-07-11 15:40:25.980000+00:00
2779417879,1783784425980,64098.7,0.01,sell,2026-07-11 15:40:25.980000+00:00
2779417881,1783784425980,64097.8,0.01,sell,2026-07-11 15:40:25.980000+00:00
2779417880,1783784425980,64097.8,0.02,sell,2026-07-11 15:40:25.980000+00:00
2779417869,1783784425980,64099.9,19.06,sell,2026-07-11 15:40:25.980000+00:00
2779417883,1783784425980,64097.7,0.01,sell,2026-07-11 15:40:25.980000+00:00
2779417885,1783784425980,64097.7,0.02,sell,2026-07-11 15:40:25.980000+00:00
2779417874,1783784425980,64099.9,0.17,sell,2026-07-11 15:40:25.980000+00:00
2779417873,1783784425980,64099.9,0.01,sell,2026-07-11 15:40:25.980000+00:00
2779417878,1783784425980,64099.8,0.01,sell,2026-07-11 15:40:25.980000+00:00
2779417871,1783784425980,64099.9,5.14,sell,2026-07-11 15:40:25.980000+00:00
2779417886,1783784426019,64097.7,8.52,buy,2026-07-11 15:40:26.019000+00:00
2779435634,1783784814224,64035.2,0.01,buy,2026-07-11 15:46:54.224000+00:00
2779435633,1783784814224,64035.2,12.5,buy,2026-07-11 15:46:54.224000+00:00
2779435632,1783784814224,64035.2,17.37,buy,2026-07-11 15:46:54.224000+00:00
2779435631,1783784814224,64035.2,17.91,buy,2026-07-11 15:46:54.224000+00:00
2779435635,1783784814224,64035.2,0.01,buy,2026-07-11 15:46:54.224000+00:00
2779435636,1783784814224,64035.2,25.1,buy,2026-07-11 15:46:54.224000+00:00
2779435637,1783784814455,64035.2,0.1,buy,2026-07-11 15:46:54.455000+00:00
2779435639,1783784814455,64035.2,0.1,buy,2026-07-11 15:46:54.455000+00:00
2779435638,1783784814455,64035.2,0.1,buy,2026-07-11 15:46:54.455000+00:00
2779435640,1783784814462,64035.2,10.2,buy,2026-07-11 15:46:54.462000+00:00
2779435642,1783784814462,64035.2,26.03,buy,2026-07-11 15:46:54.462000+00:00
2779435643,1783784814462,64035.2,26.71,buy,2026-07-11 15:46:54.462000+00:00
2779435641,1783784814462,64035.2,13.73,buy,2026-07-11 15:46:54.462000+00:00
2779435644,1783784814675,64035.1,2.39,sell,2026-07-11 15:46:54.675000+00:00
2779435645,1783784814758,64035.2,0.09,buy,2026-07-11 15:46:54.758000+00:00
2779435651,1783784814915,64035.1,68.77,sell,2026-07-11 15:46:54.915000+00:00
2779435650,1783784814915,64035.1,0.01,sell,2026-07-11 15:46:54.915000+00:00
2779435652,1783784814915,64035.1,0.01,sell,2026-07-11 15:46:54.915000+00:00
2779435653,1783784814915,64035.1,10.25,sell,2026-07-11 15:46:54.915000+00:00
2779435646,1783784814915,64035.1,3.78,sell,2026-07-11 15:46:54.915000+00:00
2779435649,1783784814915,64035.1,36.01,sell,2026-07-11 15:46:54.915000+00:00
2779435647,1783784814915,64035.1,64.52,sell,2026-07-11 15:46:54.915000+00:00
2779435648,1783784814915,64035.1,21.36,sell,2026-07-11 15:46:54.915000+00:00
2779435655,1783784814919,64035.2,0.01,buy,2026-07-11 15:46:54.919000+00:00
2779435658,1783784814919,64035.2,0.01,buy,2026-07-11 15:46:54.919000+00:00
2779435659,1783784814919,64035.2,40.44,buy,2026-07-11 15:46:54.919000+00:00
2779435661,1783784814919,64035.2,30.41,buy,2026-07-11 15:46:54.919000+00:00
2779435660,1783784814919,64035.2,0.01,buy,2026-07-11 15:46:54.919000+00:00
2779435654,1783784814919,64035.2,37.72,buy,2026-07-11 15:46:54.919000+00:00
2779435657,1783784814919,64035.2,6.4,buy,2026-07-11 15:46:54.919000+00:00
2779435656,1783784814919,64035.2,3.25,buy,2026-07-11 15:46:54.919000+00:00
2779435667,1783784815778,64035.2,8.3,buy,2026-07-11 15:46:55.778000+00:00
2779435663,1783784815778,64035.2,0.01,buy,2026-07-11 15:46:55.778000+00:00
2779435664,1783784815778,64035.2,0.16,buy,2026-07-11 15:46:55.778000+00:00
2779435665,1783784815778,64035.2,0.02,buy,2026-07-11 15:46:55.778000+00:00
2779435666,1783784815778,64035.2,1.5,buy,2026-07-11 15:46:55.778000+00:00
2779435662,1783784815778,64035.2,0.01,buy,2026-07-11 15:46:55.778000+00:00
2779435668,1783784815830,64035.1,0.21,sell,2026-07-11 15:46:55.830000+00:00
2779435669,1783784815968,64035.2,0.1,buy,2026-07-11 15:46:55.968000+00:00
2779435670,1783784816101,64035.1,3.06,sell,2026-07-11 15:46:56.101000+00:00
2779435671,1783784816511,64035.2,0.01,buy,2026-07-11 15:46:56.511000+00:00
2779435672,1783784816511,64035.2,0.49,buy,2026-07-11 15:46:56.511000+00:00
2779435676,1783784816633,64035.1,0.28,sell,2026-07-11 15:46:56.633000+00:00
2779435675,1783784816633,64035.1,0.01,sell,2026-07-11 15:46:56.633000+00:00
2779435674,1783784816633,64035.1,0.01,sell,2026-07-11 15:46:56.633000+00:00
2779435673,1783784816633,64035.1,0.01,sell,2026-07-11 15:46:56.633000+00:00
2779435684,1783784816675,64035.1,0.15,sell,2026-07-11 15:46:56.675000+00:00
2779435685,1783784816675,64035.1,0.01,sell,2026-07-11 15:46:56.675000+00:00
2779435677,1783784816675,64035.1,0.72,sell,2026-07-11 15:46:56.675000+00:00
2779435679,1783784816675,64035.1,0.11,sell,2026-07-11 15:46:56.675000+00:00
2779435682,1783784816675,64035.1,0.51,sell,2026-07-11 15:46:56.675000+00:00
2779435680,1783784816675,64035.1,0.11,sell,2026-07-11 15:46:56.675000+00:00
2779435689,1783784816675,64035.1,20.54,sell,2026-07-11 15:46:56.675000+00:00
2779435678,1783784816675,64035.1,0.02,sell,2026-07-11 15:46:56.675000+00:00
2779435681,1783784816675,64035.1,0.19,sell,2026-07-11 15:46:56.675000+00:00
2779435688,1783784816675,64035.1,0.12,sell,2026-07-11 15:46:56.675000+00:00
2779435683,1783784816675,64035.1,0.01,sell,2026-07-11 15:46:56.675000+00:00
2779435686,1783784816675,64035.1,0.63,sell,2026-07-11 15:46:56.675000+00:00
2779435687,1783784816675,64035.1,21.36,sell,2026-07-11 15:46:56.675000+00:00
2779435690,1783784816794,64035.2,0.05,buy,2026-07-11 15:46:56.794000+00:00
2779435691,1783784816948,64035.1,1.71,sell,2026-07-11 15:46:56.948000+00:00
2779435692,1783784816948,64035.1,1.09,sell,2026-07-11 15:46:56.948000+00:00
2779435700,1783784816951,64035.2,5.41,buy,2026-07-11 15:46:56.951000+00:00
2779435699,1783784816951,64035.2,0.15,buy,2026-07-11 15:46:56.951000+00:00
2779435693,1783784816951,64035.2,1.75,buy,2026-07-11 15:46:56.951000+00:00
2779435694,1783784816951,64035.2,0.01,buy,2026-07-11 15:46:56.951000+00:00
2779435695,1783784816951,64035.2,0.01,buy,2026-07-11 15:46:56.951000+00:00
2779435696,1783784816951,64035.2,0.01,buy,2026-07-11 15:46:56.951000+00:00
2779435697,1783784816951,64035.2,0.02,buy,2026-07-11 15:46:56.951000+00:00
2779435698,1783784816951,64035.2,0.01,buy,2026-07-11 15:46:56.951000+00:00
2779435701,1783784816982,64035.2,0.08,buy,2026-07-11 15:46:56.982000+00:00
2779435702,1783784816985,64035.1,2.66,sell,2026-07-11 15:46:56.985000+00:00
2779435703,1783784817112,64035.1,5.72,sell,2026-07-11 15:46:57.112000+00:00
2779435704,1783784817169,64035.1,1.17,sell,2026-07-11 15:46:57.169000+00:00
2779435705,1783784817178,64035.2,1.86,buy,2026-07-11 15:46:57.178000+00:00
2779435706,1783784817208,64035.2,5.0,buy,2026-07-11 15:46:57.208000+00:00
2779435707,1783784817372,64035.1,0.11,sell,2026-07-11 15:46:57.372000+00:00
2779435708,1783784817481,64035.1,0.01,sell,2026-07-11 15:46:57.481000+00:00
2779435713,1783784817481,64035.1,0.01,sell,2026-07-11 15:46:57.481000+00:00
2779435710,1783784817481,64035.1,0.02,sell,2026-07-11 15:46:57.481000+00:00
2779435709,1783784817481,64035.1,0.01,sell,2026-07-11 15:46:57.481000+00:00
2779435715,1783784817481,64035.1,0.45,sell,2026-07-11 15:46:57.481000+00:00
2779435712,1783784817481,64035.1,0.01,sell,2026-07-11 15:46:57.481000+00:00
2779435714,1783784817481,64035.1,0.01,sell,2026-07-11 15:46:57.481000+00:00
2779435711,1783784817481,64035.1,2.0,sell,2026-07-11 15:46:57.481000+00:00
2779435716,1783784817590,64035.2,0.1,buy,2026-07-11 15:46:57.590000+00:00
2779435718,1783784817617,64035.1,0.3,sell,2026-07-11 15:46:57.617000+00:00
2779435717,1783784817617,64035.1,0.42,sell,2026-07-11 15:46:57.617000+00:00
2779435719,1783784817621,64035.1,0.27,sell,2026-07-11 15:46:57.621000+00:00
2779435720,1783784817641,64035.1,10.0,sell,2026-07-11 15:46:57.641000+00:00
2779435721,1783784817732,64035.1,3.84,sell,2026-07-11 15:46:57.732000+00:00
2779435722,1783784817766,64035.1,1.02,sell,2026-07-11 15:46:57.766000+00:00
2779435723,1783784817998,64035.2,15.0,buy,2026-07-11 15:46:57.998000+00:00
2779435724,1783784818233,64035.1,0.4,sell,2026-07-11 15:46:58.233000+00:00
2779435725,1783784819001,64035.1,2.45,sell,2026-07-11 15:46:59.001000+00:00
2779435726,1783784819017,64035.1,1.94,sell,2026-07-11 15:46:59.017000+00:00
2779435727,1783784819051,64035.1,30.0,sell,2026-07-11 15:46:59.051000+00:00
2779435728,1783784819115,64035.1,5.38,sell,2026-07-11 15:46:59.115000+00:00
2779435729,1783784819226,64035.2,0.54,buy,2026-07-11 15:46:59.226000+00:00
2779435730,1783784819314,64035.2,0.72,buy,2026-07-11 15:46:59.314000+00:00
2779440147,1783784863328,63995.4,0.12,buy,2026-07-11 15:47:43.328000+00:00
2779440146,1783784863328,63995.4,0.01,buy,2026-07-11 15:47:43.328000+00:00
2779440145,1783784863328,63995.3,69.77,buy,2026-07-11 15:47:43.328000+00:00
2779440144,1783784863328,63995.3,0.01,buy,2026-07-11 15:47:43.328000+00:00
2779440148,1783784863328,63995.4,39.44,buy,2026-07-11 15:47:43.328000+00:00
2779440149,1783784863481,63995.3,3.49,sell,2026-07-11 15:47:43.481000+00:00
2779440150,1783784863734,63995.3,1.56,sell,2026-07-11 15:47:43.734000+00:00
2779440151,1783784863737,63995.4,0.2,buy,2026-07-11 15:47:43.737000+00:00
2779440152,1783784863811,63995.4,50.0,buy,2026-07-11 15:47:43.811000+00:00
2779440153,1783784863913,63995.3,0.36,sell,2026-07-11 15:47:43.913000+00:00
2779440154,1783784864127,63995.4,5.03,buy,2026-07-11 15:47:44.127000+00:00
2779440155,1783784864199,63995.4,0.23,buy,2026-07-11 15:47:44.199000+00:00
2779440159,1783784864263,63995.3,14.52,sell,2026-07-11 15:47:44.263000+00:00
2779440158,1783784864263,63995.3,0.01,sell,2026-07-11 15:47:44.263000+00:00
2779440157,1783784864263,63995.3,0.01,sell,2026-07-11 15:47:44.263000+00:00
2779440156,1783784864263,63995.3,0.74,sell,2026-07-11 15:47:44.263000+00:00
2779440160,1783784864450,63995.4,7.64,buy,2026-07-11 15:47:44.450000+00:00
2779440180,1783784864516,63992.7,0.01,sell,2026-07-11 15:47:44.516000+00:00
2779440182,1783784864516,63992.6,0.01,sell,2026-07-11 15:47:44.516000+00:00
2779440181,1783784864516,63992.7,0.01,sell,2026-07-11 15:47:44.516000+00:00
2779440184,1783784864516,63992.6,0.01,sell,2026-07-11 15:47:44.516000+00:00
2779440185,1783784864516,63992.5,1.44,sell,2026-07-11 15:47:44.516000+00:00
2779440186,1783784864516,63992.5,4.0,sell,2026-07-11 15:47:44.516000+00:00
2779440183,1783784864516,63992.6,0.01,sell,2026-07-11 15:47:44.516000+00:00
2779440171,1783784864516,63994.0,0.01,sell,2026-07-11 15:47:44.516000+00:00
