ts,best_bid,best_ask,mid,spread_pct,bid_usd,ask_usd,imbalance,microprice,bids_json,asks_json
1783785109302,64020.3,64020.4,64020.350000000006,0.00015620033317303764,44697641.328,10967346.165,0.6059517244523169,64020.37653218831,"[[64020.3, 495.5], [64020.2, 0.02], [64020.1, 101.04], [64020.0, 100.0], [64019.8, 0.32], [64019.4, 0.6], [64019.3, 0.32], [64019.2, 0.02], [64019.0, 0.33], [64018.8, 0.03]]","[[64020.4, 151.94], [64020.5, 1.79], [64020.6, 2.32], [64020.8, 0.01], [64020.9, 7.81], [64021.2, 0.03], [64021.3, 7.19], [64021.9, 0.01], [64022.2, 0.2], [64022.3, 0.01]]"
1783785115052,64020.3,64020.4,64020.350000000006,0.00015620033317303764,45279589.083,5505138.131,0.7831970975131131,64020.38882556862,"[[64020.3, 525.27], [64020.2, 0.02], [64020.1, 68.48], [64020.0, 112.22], [64019.6, 0.32], [64019.4, 0.6], [64019.3, 0.32], [64019.2, 0.02], [64019.0, 0.01], [64018.8, 0.01]]","[[64020.4, 66.08], [64020.5, 1.98], [64020.6, 2.32], [64021.2, 0.02], [64021.3, 7.19], [64021.9, 0.01], [64022.2, 0.2], [64022.3, 0.02], [64022.4, 7.84], [64022.5, 0.33]]"
1783785118102,64027.6,64027.7,64027.649999999994,0.00015618252426653924,78939600.35399999,18144173.007,0.626216155823857,64027.681163541536,"[[64027.6, 1201.61], [64027.5, 0.01], [64027.4, 0.01], [64027.2, 0.02], [64027.1, 7.18], [64026.7, 0.03], [64026.6, 24.01], [64026.3, 0.01], [64026.1, 0.01], [64025.6, 0.01]]","[[64027.7, 278.87], [64027.8, 0.01], [64028.3, 0.01], [64028.4, 4.27], [64028.7, 0.01], [64028.8, 0.02], [64029.0, 0.01], [64029.3, 0.01], [64029.6, 0.16], [64029.7, 0.01]]"
1783785120952,64031.9,64032.0,64031.95,0.00015617203598913482,89583000.39099999,10508300.993999999,0.7900256895735634,64031.987690831505,"[[64031.9, 1124.1], [64031.8, 0.01], [64031.4, 0.02], [64031.3, 154.85], [64031.2, 40.02], [64031.1, 40.01], [64031.0, 40.0], [64030.6, 0.01], [64030.5, 0.01], [64030.4, 0.01]]","[[64032.0, 157.79], [64032.1, 0.02], [64033.2, 0.07], [64033.3, 4.41], [64033.5, 0.01], [64033.6, 0.06], [64033.9, 0.01], [64034.0, 1.51], [64034.1, 0.01], [64034.2, 0.22]]"
1783785126752,64042.9,64043.0,64042.95,0.00015614521192191305,78840344.145,3716416.0960000004,0.909967007301376,64042.99490220223,"[[64042.9, 1063.55], [64042.8, 0.02], [64041.6, 0.03], [64041.4, 0.01], [64041.3, 0.02], [64041.2, 40.03], [64041.1, 52.19], [64041.0, 41.78], [64040.9, 33.4], [64040.7, 0.03]]","[[64043.0, 57.13], [64043.1, 0.01], [64043.5, 0.25], [64043.6, 0.02], [64043.8, 0.03], [64044.0, 0.3], [64044.1, 0.25], [64044.6, 0.01], [64044.7, 0.01], [64044.8, 0.02]]"
1783785129602,64049.9,64050.0,64049.95,0.0001561281468581081,75149078.538,1979146.68,0.9486790555751536,64049.99740718232,"[[64049.9, 1089.85], [64049.8, 0.02], [64049.7, 25.39], [64049.6, 43.24], [64049.4, 0.02], [64049.3, 0.03], [64049.2, 13.22], [64049.1, 1.01], [64049.0, 0.19], [64048.9, 0.32]]","[[64050.0, 29.01], [64050.1, 1.01], [64050.8, 0.01], [64051.2, 0.01], [64051.4, 0.01], [64051.5, 0.02], [64051.7, 0.01], [64051.8, 0.78], [64052.2, 0.02], [64052.5, 0.02]]"
1783785132352,64056.2,64056.3,64056.25,0.00015611279150093982,42324895.655,18382237.653,0.3943961227838909,64056.25816974257,"[[64056.2, 395.88], [64056.1, 0.02], [64056.0, 0.01], [64055.7, 0.02], [64055.6, 60.82], [64055.5, 130.0], [64055.3, 0.01], [64054.9, 0.01], [64054.8, 0.03], [64054.7, 73.95]]","[[64056.3, 284.68], [64056.4, 0.01], [64056.5, 0.01], [64056.6, 1.34], [64056.7, 0.05], [64056.9, 0.1], [64057.1, 0.35], [64057.3, 0.01], [64057.4, 0.37], [64057.5, 0.05]]"
1783785135102,64064.5,64064.6,64064.55,0.00015609256601122585,12513072.778,33651231.618,-0.4578896859070091,64064.52701104034,"[[64064.5, 160.74], [64064.4, 25.55], [64064.3, 0.02], [64064.2, 8.95], [64063.2, 0.01], [64063.0, 0.01], [64062.5, 0.01], [64062.4, 0.01], [64062.3, 0.01], [64061.8, 0.01]]","[[64064.6, 434.35], [64064.7, 0.05], [64064.8, 89.38], [64064.9, 0.03], [64065.4, 0.77], [64065.5, 0.33], [64065.6, 0.32], [64065.8, 0.01], [64065.9, 0.01], [64066.0, 0.02]]"
1783785137802,64071.7,64071.8,64071.75,0.0001560750252737295,310239816.904,1239160.473,0.9920433765165463,64071.79929987404,"[[64071.7, 1623.97], [64071.6, 2652.33], [64071.5, 270.68], [64071.4, 5.48], [64071.3, 0.02], [64071.2, 185.58], [64071.1, 64.0], [64071.0, 40.0], [64070.8, 0.01], [64070.5, 0.01]]","[[64071.8, 11.45], [64072.0, 0.14], [64072.3, 0.01], [64072.6, 0.16], [64072.8, 0.01], [64072.9, 0.01], [64073.1, 0.01], [64073.2, 0.01], [64073.3, 4.12], [64073.4, 3.42]]"
1783785140602,64064.7,64064.8,64064.75,0.00015609207872632104,26463725.14,92590790.356,-0.5554351713624985,64064.72101821082,"[[64064.7, 316.24], [64064.6, 1.04], [64064.0, 0.02], [64063.9, 0.01], [64063.8, 0.02], [64063.7, 45.46], [64063.3, 0.03], [64063.2, 49.93], [64062.9, 0.32], [64062.8, 0.01]]","[[64064.8, 1188.36], [64064.9, 0.01], [64065.0, 0.01], [64065.4, 0.02], [64066.1, 0.03], [64066.3, 0.01], [64066.5, 0.02], [64066.6, 80.5], [64066.7, 0.95], [64066.8, 175.35]]"
1783785144352,64066.8,64066.9,64066.850000000006,0.00015608696228789896,29915781.454000004,83772242.705,-0.47372149924673046,64066.827655205794,"[[64066.8, 354.23], [64066.7, 0.01], [64066.0, 0.01], [64065.8, 0.01], [64065.6, 0.01], [64065.4, 0.04], [64065.3, 14.49], [64065.2, 0.01], [64064.9, 73.12], [64064.8, 25.02]]","[[64066.9, 926.65], [64067.0, 58.35], [64067.1, 87.34], [64067.2, 65.9], [64067.7, 0.01], [64068.0, 0.02], [64068.1, 69.27], [64068.3, 0.01], [64068.4, 0.01], [64068.5, 100.01]]"
1783785150052,64073.9,64074.0,64073.95,0.00015606966637540657,77190221.985,1193061.567,0.9695582651571744,64073.99864544315,"[[64073.9, 1077.08], [64073.8, 37.85], [64073.7, 0.01], [64073.6, 0.01], [64073.0, 0.02], [64072.3, 0.01], [64071.7, 0.02], [64071.3, 0.03], [64071.2, 89.67], [64071.0, 0.01]]","[[64074.0, 14.79], [64074.1, 0.02], [64074.5, 0.01], [64074.7, 0.01], [64074.8, 0.01], [64074.9, 1.45], [64075.0, 2.17], [64075.1, 0.08], [64075.2, 0.05], [64075.4, 0.03]]"
